How do i delete an inquiry,2013-09-12 19:06:42.474958
Partials and rendering,2013-09-17 15:06:18.057344
Devise Gem,2013-09-12 19:28:03.859922
contact form,2013-09-12 19:17:17.366248
I got 99 problems and capybara is like 15 of them,2013-09-12 19:52:14.472691
doghub deleting a response,2013-09-12 19:03:13.231497
get many through,2013-09-12 20:07:00.454938
Parking Lot,2013-09-17 15:18:47.058547
Parking Lot,2013-09-17 15:18:50.962478
Parking Lot,2013-09-17 15:18:43.529649
TTD-ing this last button,2013-09-12 20:10:01.378501
undefined method `visit',2013-09-12 20:21:41.231291
Devise`,2013-09-12 20:01:17.224744
Parking Kata - Part I,2013-09-17 15:16:17.295204
Create A Contact Form ,2013-09-12 20:38:08.316268
Forming the active record query - ParkingLot,2013-09-17 15:26:06.814071
forms apollo thing,2013-09-17 19:49:46.341879
fixing a broken test suite,2013-09-17 20:12:10.307698
Introduction to Controllers assignment 337,2013-09-16 20:35:48.306461
Return Values from a method,2013-12-04 18:30:33.905126
Error when trying to post data from the rails console,2013-09-17 15:44:24.101729
Create A Contact Form ,2013-09-12 23:36:53.419445
validation question,2013-09-12 20:57:53.760411
bootstrap and forms in rails,2013-09-13 16:37:38.954718
Create a parking app 1,2013-09-19 12:13:40.536223
Redis ToGo -- Breakable Toy,2013-09-19 12:16:11.921804
Rails validations,2013-09-13 18:20:58.257729
Issue Tracker,2013-09-13 18:52:23.969491
Gettingt error for check is reproducible,2013-09-13 18:54:35.182618
Devise & Breakable Toy Question(s),2013-09-13 17:35:07.295081
Devise & Breakable Toy Question(s),2013-09-13 17:35:05.901225
TDD Word Count & Word Problem Answer ,2013-09-13 01:22:21.066945
Rails validations,2013-09-13 21:45:00.953985
Forms and Models Question,2013-09-13 19:54:54.81255
Nested forms,2013-09-13 21:24:54.758878
User Stories for Breakable Toy,2013-09-13 19:42:05.547743
Acceptance test is not failing when it should be,2013-09-16 20:23:00.925016
Parking Kata - Part I,2013-09-17 15:30:25.044234
issue tracker,2013-09-14 22:05:47.421654
Issue Tracker - Form Associations,2013-09-14 22:37:49.297656
word problem solver,2013-09-15 16:44:20.401008
Adding username/password to PostGres in rails app,2013-09-15 13:26:08.892821
"Chris Pine, Chapter 9 ""Improved Ask Method""",2013-09-11 19:54:48.875607
Parking Check in Part 2,2013-09-16 11:57:10.948858
Issue Tracker - Checkboxes ,2013-09-16 12:40:43.892671
Migrations: null & default,2013-09-16 14:56:54.454959
word problem solver,2013-09-16 14:50:41.178182
setting up a blog with Octopress (for Eric),2013-09-16 14:58:39.907781
Issue Tracker assignemtn,2013-09-15 12:04:13.879579
Controller in Breakable toy,2013-09-16 14:51:57.139132
Destroy Method -- Breakable Toy,2013-09-16 20:39:07.855091
cant get library branch to show - basic forms,2013-09-16 20:37:19.921251
basic forms,2013-09-16 20:46:41.437592
Partial for library app,2013-09-16 20:46:53.436017
Art Gallery Data ,2013-09-15 22:50:05.847863
Grammar & Concern - Assignment 329 - Issue Tracker,2013-09-13 00:47:27.135149
"Cannot run ""bundle install"" for gh pages",2013-11-25 18:50:50.064615
parking tracker,2013-09-16 16:19:05.217239
Rails Kata - Part 1,2013-09-17 15:49:16.459127
Issue with FoodItemController,2013-09-23 20:33:47.651934
setting up database,2013-09-17 16:21:06.851891
Simple Form,2013-09-16 17:51:55.153202
Factory not registered: parking_spot,2013-09-16 17:48:59.881044
issue tracker,2013-09-16 17:52:40.377923
Create a Contact Form: Delete,2013-09-16 18:05:56.252885
parking kata phase2: valid_attributes and validates_uniqueness with scope,2013-09-16 18:27:22.620583
"Not getting an expected ""No routes matches""",2013-09-16 18:38:09.535467
"getting rails to query the db, parking registration",2013-09-16 18:08:30.953996
Basic forms assignment not loading,2013-09-16 18:50:56.991077
Parking Check In Part II,2013-09-16 19:01:22.347753
Factory girl on the contact form,2013-09-16 19:14:41.966547
Rails is no longer installed?,2013-09-16 19:30:02.985955
breakable toy - adding routes/paths correctly,2013-09-16 19:27:00.060435
Issue with formatting time in a form,2013-09-16 19:02:08.264457
Totally stuck on Pine's book Ch.12 section Rite of Passage,2013-09-14 02:45:20.360941
TDD - Acceptance Test Error,2013-09-23 20:04:54.439705
Breakable Toy ,2013-09-16 20:55:42.159232
intro to controllers,2013-09-16 22:55:03.223444
Issue Tracker - Form Associations ,2013-09-16 21:21:25.033017
Dealing with the database.yml file,2013-09-16 21:11:29.732747
library,2013-09-16 21:20:07.127211
Edit method -- Breakable Toy,2013-09-16 21:03:41.78304
Issue Tracker - Form Associations ,2013-09-16 20:36:11.585626
controllers and parameters,2013-09-17 16:31:11.160213
breakable toy,2013-09-16 21:29:19.702417
parking kata dan live coded yesterday,2013-09-17 12:01:58.625515
Controller abilities,2013-09-17 17:45:41.254254
Controllers and Parameters assignment,2013-09-17 17:57:33.763288
working with forms in the Library app,2013-09-17 18:49:45.775155
.ruby-gemset and .ruby-version file,2013-09-17 18:53:41.773766
Intro to Partials ,2013-09-17 19:12:04.967724
Breakable Toy -- Background Jobs Processing,2013-09-17 17:52:33.803402
Group Project: show.html.erb ,2013-10-04 17:08:12.106213
I still have no idea what I'm doing...trying to show all inqueries in the form assignment from Apollo,2013-09-17 20:28:28.808577
I want to send an id from a form,2013-09-17 21:06:05.532434
pry,2013-09-17 21:24:29.337546
Ember as shown on RailsCasts,2013-09-24 17:07:00.444358
Broken Test Suite,2013-09-17 21:09:19.521663
Can't get parking test to pass,2013-09-17 21:37:25.489619
Designing a Blog Data Model,2013-09-17 23:14:05.322957
Pluralizin',2013-09-17 21:34:13.986773
Bug with Apollo,2013-09-18 02:37:09.739721
CSS issue,2013-09-24 17:26:25.23322
Devise,2013-09-24 17:37:27.058167
Not really a help request but just reporting that assignment 355 seems to be incomplete,2013-09-24 15:40:35.860574
Controller Method,2013-09-24 18:25:31.61582
Events...maybe,2013-09-24 17:18:41.718918
Validation Messages,2013-09-24 17:20:20.581104
greeting kata,2013-09-24 18:30:43.306672
.html_safe,2013-09-24 19:23:24.164344
Restaurant first branch,2013-09-24 20:02:28.314372
"""remember me"" checkbox missing",2013-09-24 19:37:59.313698
Want picture over entire background,2013-09-24 20:05:00.792355
Creating a new dispatch time attribute through a different controller -- breakable toy,2013-09-24 19:44:46.647354
Using Devise with models already set up,2013-09-24 21:01:46.781554
Testing Simple Form Validation Messages,2013-09-24 20:59:46.591676
Javascript greet kata,2013-09-24 12:23:43.910044
Event Tracker,2013-09-27 15:04:14.307686
Is this where I tell you guys about a pull request?,2013-09-18 13:50:43.501509
Basic Forms ,2013-09-18 12:58:14.539157
Nested resources assignment: 348,2013-09-29 16:44:48.768121
Seeding Database,2013-12-12 16:00:40.137036
How join table models get instantiated,2013-09-18 15:14:39.033999
Finding user time zone of a prompt,2013-10-11 13:17:11.0484
routing maybe?,2013-09-18 15:24:23.434984
Broken Test Suite - Stuck,2013-09-18 15:22:44.668746
I initialize two models in my new and when I render new it breaks,2013-09-18 16:57:58.671629
Breakable toy: associations,2013-09-18 17:09:49.300883
sessionz,2013-09-18 17:04:44.206861
Blog data model,2013-09-18 17:17:07.470836
Sessions,2013-09-18 15:54:23.699105
form associations (for Adam),2013-09-18 15:59:52.211674
I initialize two models in my new and when I render new it breaks,2013-09-18 16:57:57.936181
Fix the build -- most active method,2013-09-18 17:28:33.431428
Help with would_you_rather,2013-09-18 17:56:21.486077
Populating a Join Table,2013-09-18 18:56:30.255207
broken test suite,2013-09-18 19:18:16.387133
Breakable Toy -- Issues with heroku,2013-09-18 19:09:53.973342
Twitter BootStrap Simple Form Issues,2013-09-18 19:22:06.074183
breakable toy,2013-09-18 18:10:12.782982
Explanation of difference between syntax in acceptance tests.,2013-09-18 19:25:49.387589
Devise,2013-09-18 18:31:30.134939
routes,2013-09-18 20:11:13.34944
Setting up devise,2013-09-24 20:50:30.587531
Command Line,2013-09-18 20:43:39.145768
Breakable Toy -- Deploying to heroku,2013-09-18 18:00:25.420748
Middleman blog Fixing - For Eric,2013-09-18 20:30:35.016838
ERD,2013-12-24 15:19:26.540468
breakable toy,2013-09-18 21:13:20.679341
calling  instances of other classes in rails,2013-09-18 21:32:24.084354
Devise and migrations no funcionan,2013-09-24 21:20:49.270141
Inventory System Kata ,2013-09-24 21:29:30.434976
I am getting unexpected errors in the Simple Form assignment,2013-09-24 21:35:50.346855
Altering 'destroy' ,2013-09-24 21:49:48.789657
breakable toy bootstrap / tests,2013-09-24 21:36:03.268796
Javascript Kata,2013-09-30 14:56:52.712623
Datapicker Plugin -- breakable toy,2013-09-30 15:02:33.018287
breakable toy - how to create form elements using has_many through models,2013-09-29 21:38:50.475696
JQuery,2013-09-30 17:29:37.328476
Polymorphic Voting table,2013-09-30 18:11:34.950081
Casper.js,2013-09-30 16:29:53.488536
Quick AJAX problem,2013-10-02 19:11:31.378748
button submitting value to controller,2013-10-02 18:59:52.502017
Who wants to guide me through super nested forms with fun javascript? (Jason???),2013-10-03 13:36:37.918639
css,2013-10-03 15:32:44.16167
Restaurant second branch,2013-09-24 21:12:02.699692
My command line is broken.,2013-12-30 20:33:24.208282
"Breakable Toy, controllers and routes",2013-09-30 18:16:05.910485
javascript function calls,2013-09-30 19:17:32.545053
Iterate over an array of hashes and total only matching keys,2013-12-04 22:38:56.903904
parking tracker,2013-09-19 15:06:18.612313
Writing tests,2013-09-19 15:06:55.391287
parking tracker,2013-09-19 15:12:30.907731
capybara fill_in failure,2013-10-03 15:51:59.159188
Controllers and Parameters,2013-09-19 15:17:24.728037
"Writing feature, model tests for parking part 5",2013-09-19 15:12:07.005359
Fix the Build,2013-09-19 15:16:43.930764
Group Project,2013-10-03 15:59:18.942171
We have two branches that github says are identical but they're not,2013-10-03 17:47:13.440232
Gem::RemoteFetcher::FetchError: SSL_connect returned=1 errno=0 state=SSLv3 read server certificate B: certificate verify failed (https://s3.amazonaws.,2013-10-03 18:23:14.764652
ember,2013-10-03 17:50:48.475704
non-pressing questions,2013-09-19 21:32:17.406594
seeding associations & testing that,2013-09-19 19:18:35.713943
2nd blog post wont deplot,2013-09-19 20:15:19.811276
using devise for my user model,2013-09-19 17:16:34.488475
Restaurant third branch ,2013-09-25 13:40:35.278449
Simple Ruby code exercise,2013-09-25 14:25:13.82592
bucket list part 2,2013-09-19 20:46:11.724478
parking tracker - getting yesterday's information,2013-09-19 16:16:45.109717
Ruby Koans,2013-09-19 16:03:39.465021
How to write simple_forms statement,2013-09-25 20:33:07.254834
Parking Tracker - Phase I,2013-09-19 17:08:32.078251
breakable toy - bootstrap / css stuff (ERICONLY),2013-09-25 15:33:58.250821
content,2013-09-19 20:12:49.925031
devise username,2013-09-30 19:22:25.276564
Testing with Devise: current_user,2013-09-20 01:47:24.362293
Saving a vote,2013-09-30 19:28:49.224518
adding an association to devise user,2013-09-30 20:05:43.30323
"Bundle error message (working remotely, please use flow dock)",2013-10-02 20:26:40.452552
Fix The Build ,2013-09-20 17:28:17.483826
RVM ,2013-09-21 22:01:43.806845
basic flash (assignment 350),2013-09-22 01:56:16.392709
parking tracker - timezonez and testing for the order of items on a page,2013-09-22 13:03:02.28609
Teaching Assignment,2013-12-02 14:43:16.771784
Fix the build,2013-09-20 18:17:46.511021
Integrating devise,2013-09-26 12:29:49.518552
Odd Error,2013-09-20 18:22:26.86376
the destroy method,2013-09-20 18:20:38.767415
Associations again,2013-09-26 14:10:59.619491
Problem with routes in Breakable toy,2013-09-20 18:47:30.835705
Time Zones -- Breakable Toy,2013-09-20 17:35:28.801626
factoryGirl create vs build,2013-09-20 17:54:16.498784
routing to a custom url,2013-09-20 18:44:16.557664
Validations and testing validations,2013-09-20 18:55:03.868975
edit. what what?,2013-09-20 18:49:41.35009
Factory Girl - parking phase 2,2013-09-20 19:02:47.85067
.try,2013-09-20 19:38:17.681098
final part of parking phase 2,2013-09-20 19:49:22.420567
quick question about try,2013-09-20 19:40:14.321557
Difficulty getting multiple sign-up to work with Devise - Eric,2013-09-20 19:54:37.619034
Comments,2013-09-20 20:00:43.836739
Comments,2013-09-20 20:00:43.531314
Sessions with Capybara,2013-09-23 02:38:19.626523
testing error message - HELEN,2014-06-24 17:03:12.717033
cant call the .hour method,2013-11-22 22:32:49.016191
destroy controller,2013-09-22 13:06:26.073981
state_machine guidance (Sam!),2013-10-04 18:29:17.666572
refactoring javascript kata,2013-09-26 14:16:56.152268
Simple form error message/validation,2013-09-26 15:03:34.085936
preventing nil for a calculated attribute if no info submitted ,2013-09-26 14:31:25.068513
Second assessment,2013-09-26 16:37:01.307793
Associations,2013-09-26 18:17:48.399637
Phase III of assessment - tenants,2013-09-26 19:08:25.187702
Breakable Toy  Devise Problem,2013-09-30 20:13:06.578632
"Breakable Toy, controllers and routes",2013-09-30 18:22:42.684403
Foreign key,2013-09-30 20:57:59.845667
net::http,2013-09-30 21:08:47.920397
CARRIERWAVE HAAAAAAALP HAAAAALP,2013-10-02 21:54:01.392801
Rails Stack - capybara testing,2013-10-03 15:38:03.884207
Carrierwave Capybara Test,2013-09-30 21:25:09.929313
optional devise fields not saving when updating user,2013-10-20 02:29:50.712946
Flash notices and rendering,2013-09-23 15:24:54.332597
factories and testing,2013-09-23 12:23:55.994813
TDD with Factory Girl,2013-09-23 12:58:59.584354
Group Project Capybara,2013-10-04 17:52:58.451271
Fix the Build,2013-09-20 20:39:21.417577
parking lot #6,2013-09-23 12:20:18.27161
FactoryGirl - Polymorphism,2013-09-23 12:56:29.542144
Parking Lot Kata,2013-09-23 14:14:34.856198
Event Tracker,2013-09-26 19:23:45.547039
I want to make sure I'm making a branch on a branch correctly,2013-09-26 19:56:21.16346
I we meant to create a destroy action?  or just set up the association that allow for it?,2013-09-26 20:02:37.296974
Phase 3,2013-09-26 20:48:39.655041
Another exercise in Learn to Program,2013-09-26 20:16:55.113068
Rspec not seeing my button,2013-10-01 16:07:46.714827
Heroku deploying,2013-10-01 15:16:51.817958
rails uninstalled,2013-10-02 14:22:45.415887
Can't get model to populate something in my db,2013-10-02 14:48:41.019787
Responsive web design with bootstrap,2013-10-02 15:34:38.718958
uploading to S3,2013-10-02 18:55:23.915479
Need help setting up fog and amazon s3,2013-10-02 16:26:44.852669
factory girl associations/traits and creating tests,2013-10-04 18:26:48.986367
stringex + testing = not so nice,2013-10-04 17:51:55.922391
rails c showing weird output,2013-12-12 16:43:29.823369
Selecting Multiple Options from a Join Table,2013-10-01 16:39:43.870542
assignments 372,2013-10-01 16:43:01.580713
Permission denied (publickey).,2013-10-04 15:57:59.797131
Up and down votes,2013-10-04 18:47:34.580138
JS,2013-10-01 19:53:43.129639
"s3, fog, carrierwave",2013-10-01 19:53:25.924925
Voting Up/Down ,2013-10-04 16:11:33.918627
attn: eric,2013-10-01 18:58:20.9384
Heroku javascripts are not working right?,2013-10-01 22:51:28.096997
ember,2013-10-04 19:55:41.558669
i broke some tests and have NO idea how,2013-10-04 19:53:37.934435
Validating whether user has voted,2013-10-04 20:47:01.208711
svg file causing error when trying to add in git,2013-10-06 02:52:11.591892
Another testing issue..,2013-10-07 15:55:15.650937
Can't get capybara to select on an image/button,2013-10-07 16:33:32.724117
Breakable toy,2013-10-07 17:15:48.82779
Still securing routes issue,2013-10-09 14:36:42.038664
"Carrierwave assignment references ""Issues App"" instead of ""Parking App""",2013-10-09 14:40:45.812192
Help Styling Pickadate in form,2013-10-09 14:38:59.862365
Capybara/Nokogiri/Syntax issues,2013-10-04 15:40:35.538803
Understanding Params hash in Sinatra,2014-02-27 16:24:27.611901
Voting Up/Down ,2013-10-03 17:34:55.084694
"hey jason - before you leave, wanna help me make some awesome buttons and stuff?",2013-10-04 14:06:57.718451
Who wants to guide me through super nested forms with fun javascript? (Jason???),2013-10-04 13:44:42.392169
